scenario,algorithm,artifact_path,artifact_role,route_mode,route_source,inference_threshold,accuracy,jaccard,sf_jaccard,sf_accuracy,ET,median_execution_time,N_pairs,tp,fp,fn,tn,precision,recall,f1,runs,benchmark,family,variant,channel_contract,preset,resolution,patch_size,depths,dims,hidden_dim,embedding_dim,epochs,batch_size,learning_rate,loss,optimizer,dropout,drop_path_rate,weight_decay,threshold,candidate_pairs,elapsed_seconds,tp_per_second,pickle_path,metadata_path
graph_SOR16_D4_seed42,GNN GenAI SPEC Protocol rank 1,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank1_weighted_bce_lr0p005_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank1_graph_SOR16_D4_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.971214,0.0,0.0,29306.338289,0.221044,0.221044,6670,0,0,192,6478,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D4_seed42,GNN GenAI SPEC Protocol rank 2,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank2_weighted_bce_lr0p001_h16_d0p0_t0p4/GNN_tpcds_genai_spec_protocol_rank2_graph_SOR16_D4_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.909895,0.11226,3422.69469,27741.793909,0.218767,0.218767,6670,76,485,116,5993,0.135472,0.395833,0.201859,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D4_seed42,GNN GenAI SPEC Protocol rank 3,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank3_weighted_bce_lr0p005_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank3_graph_SOR16_D4_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.909895,0.11226,3376.867489,27370.353016,0.221736,0.221736,6670,76,485,116,5993,0.135472,0.395833,0.201859,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D4_seed42,GNN GenAI SPEC Protocol rank 4,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank4_weighted_bce_lr0p001_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank4_graph_SOR16_D4_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.909895,0.11226,3421.164726,27729.393168,0.218865,0.218865,6670,76,485,116,5993,0.135472,0.395833,0.201859,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D4_seed42,GNN GenAI SPEC Protocol rank 5,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank5_weighted_bce_lr0p001_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank5_graph_SOR16_D4_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.928636,0.131387,3945.362285,27885.620835,0.222122,0.222122,6670,72,356,120,6122,0.168224,0.375,0.232258,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D5_seed42,VF2,,deterministic_baseline,not_applicable,deterministic_algorithm,0.0,0.599904,0.038222,678.68582,10652.031205,0.587963,0.587963,10440,166,4034,143,6097,0.039524,0.537217,0.073631,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D5_seed42,Node Match,,deterministic_baseline,not_applicable,deterministic_algorithm,0.0,0.631609,0.0397,959.032365,15257.630876,0.432177,0.432177,10440,159,3696,150,6435,0.041245,0.514563,0.076369,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D5_seed42,GNN TPC-DS v1 cluster,/Users/cayofel/Documents/GitHub/isomera_v2/main/core/algorithms/pickle/gin_gnn/modelos_gnn_separados/graph_SOR16_D5_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.899713,0.107417,3307.134912,27700.219002,0.339095,0.339095,10440,126,864,183,9267,0.127273,0.407767,0.193995,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D5_seed42,GNN GenAI SPEC v1 cluster,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec/models/GNN_tpcds_genai_spec_graph_SOR16_D5_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.3,0.899713,0.107417,3433.887415,28761.884821,0.326578,0.326578,10440,126,864,183,9267,0.127273,0.407767,0.193995,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D5_seed42,GNN GenAI SPEC Protocol rank 1,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank1_weighted_bce_lr0p005_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank1_graph_SOR16_D5_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.899713,0.107417,3598.476293,30140.46419,0.311641,0.311641,10440,126,864,183,9267,0.127273,0.407767,0.193995,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D5_seed42,GNN GenAI SPEC Protocol rank 2,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank2_weighted_bce_lr0p001_h16_d0p0_t0p4/GNN_tpcds_genai_spec_protocol_rank2_graph_SOR16_D5_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.899713,0.107417,3545.787356,29699.147116,0.316272,0.316272,10440,126,864,183,9267,0.127273,0.407767,0.193995,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D5_seed42,GNN GenAI SPEC Protocol rank 3,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank3_weighted_bce_lr0p005_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank3_graph_SOR16_D5_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.899713,0.107417,3525.725776,29531.113404,0.318071,0.318071,10440,126,864,183,9267,0.127273,0.407767,0.193995,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D5_seed42,GNN GenAI SPEC Protocol rank 4,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank4_weighted_bce_lr0p001_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank4_graph_SOR16_D5_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.4,0.899713,0.107417,3549.621992,29731.265632,0.31593,0.31593,10440,126,864,183,9267,0.127273,0.407767,0.193995,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D5_seed42,GNN GenAI SPEC Protocol rank 5,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank5_weighted_bce_lr0p001_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank5_graph_SOR16_D5_seed42.pkl,scenario_specific_pickle,scenario_specific,explicit scenario pickle map,0.5,0.950862,0.08229,2750.26572,31779.433787,0.312372,0.312372,10440,46,250,263,9881,0.155405,0.148867,0.152066,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR2_D1_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank1_weighted_bce_lr0p005_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank1_graph_SOR2_D1_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.5,0.933333,0.5,9172.909042,17122.763545,0.000818,0.000818,15,1,0,1,13,1.0,0.5,0.666667,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR2_D2_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec/models/GNN_tpcds_genai_spec_graph_SOR2_D2_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.3,0.909091,0.25,9518.886633,34614.133209,0.001733,0.001733,66,2,4,2,58,0.333333,0.5,0.4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR2_D3_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec/models/GNN_tpcds_genai_spec_graph_SOR2_D3_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.3,0.843137,0.111111,2579.201396,19571.587065,0.006591,0.006591,153,3,18,6,126,0.142857,0.333333,0.2,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR2_D4_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank2_weighted_bce_lr0p001_h16_d0p0_t0p4/GNN_tpcds_genai_spec_protocol_rank2_graph_SOR2_D4_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.4,0.880435,0.108108,1216.460036,9906.876979,0.024528,0.024528,276,4,24,9,239,0.142857,0.307692,0.195122,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR2_D5_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank3_weighted_bce_lr0p005_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank3_graph_SOR2_D5_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.4,0.83908,0.066667,1386.300927,17448.270285,0.020919,0.020919,435,5,50,20,360,0.090909,0.2,0.125,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR4_D1_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank1_weighted_bce_lr0p005_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank1_graph_SOR4_D1_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.5,0.954545,0.666667,14149.71165,20259.814408,0.00311,0.00311,66,6,0,3,57,1.0,0.666667,0.8,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR4_D2_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank2_weighted_bce_lr0p001_h16_d0p0_t0p4/GNN_tpcds_genai_spec_protocol_rank2_graph_SOR4_D2_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.4,0.826087,0.2,3621.789754,14959.566373,0.015241,0.015241,276,12,33,15,216,0.266667,0.444444,0.333333,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR4_D3_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank5_weighted_bce_lr0p001_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank5_graph_SOR4_D3_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.5,0.88254,0.229167,3939.221208,15170.264878,0.036651,0.036651,630,22,48,26,534,0.314286,0.458333,0.372881,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR4_D4_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec/models/GNN_tpcds_genai_spec_graph_SOR4_D4_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.3,0.807624,0.181132,3252.410691,14501.7126,0.06282,0.06282,1128,48,183,34,863,0.207792,0.585366,0.306709,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR4_D5_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank4_weighted_bce_lr0p001_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank4_graph_SOR4_D5_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.4,0.861017,0.206452,4296.683837,17919.538416,0.085047,0.085047,1770,64,189,57,1460,0.252964,0.528926,0.342246,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D1_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec/models/GNN_tpcds_genai_spec_graph_SOR8_D1_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.3,0.880952,0.342105,6035.281513,15541.402578,0.011904,0.011904,210,13,15,10,172,0.464286,0.565217,0.509804,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D2_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank5_weighted_bce_lr0p001_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank5_graph_SOR8_D2_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.5,0.880372,0.195312,1926.862822,8685.339764,0.087274,0.087274,861,25,64,39,733,0.280899,0.390625,0.326797,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D3_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank4_weighted_bce_lr0p001_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank4_graph_SOR8_D3_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.4,0.827957,0.196172,2603.065234,10986.396228,0.147182,0.147182,1953,82,269,67,1535,0.233618,0.550336,0.328,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D4_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank3_weighted_bce_lr0p005_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank3_graph_SOR8_D4_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.4,0.8428,0.19174,3172.56617,13945.093776,0.210683,0.210683,3486,130,431,117,2808,0.231729,0.526316,0.321782,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D5_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank4_weighted_bce_lr0p001_h16_d0p1_t0p4/GNN_tpcds_genai_spec_protocol_rank4_graph_SOR8_D5_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.4,0.86044,0.196203,3548.267597,15560.807426,0.301912,0.301912,5460,186,553,209,4512,0.251691,0.470886,0.328042,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D1_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank1_weighted_bce_lr0p005_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank1_graph_SOR16_D1_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.5,0.923645,0.184211,4817.305731,24154.330283,0.015525,0.015525,406,7,21,10,368,0.25,0.411765,0.311111,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D2_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank5_weighted_bce_lr0p001_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank5_graph_SOR16_D2_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.5,0.937689,0.104348,2445.84218,21978.794544,0.070523,0.070523,1653,12,69,34,1538,0.148148,0.26087,0.188976,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D3_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec/models/GNN_tpcds_genai_spec_graph_SOR16_D3_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.3,0.899492,0.100478,2378.458854,21292.173408,0.158039,0.158039,3741,42,309,67,3323,0.119658,0.385321,0.182609,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D4_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank5_weighted_bce_lr0p001_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank5_graph_SOR16_D4_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.5,0.928636,0.131387,3945.362285,27885.620835,0.222122,0.222122,6670,72,356,120,6122,0.168224,0.375,0.232258,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D5_seed42,GNN Best-of-all cluster selector,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/models/rank1_weighted_bce_lr0p005_h16_d0p1_t0p5/GNN_tpcds_genai_spec_protocol_rank1_graph_SOR16_D5_seed42.pkl,posthoc_best_pickle,best_of_all_posthoc,selected from 7 GNN cluster candidates by sf_jaccard,0.5,0.899713,0.107417,3598.476293,30140.46419,0.311641,0.311641,10440,126,864,183,9267,0.127273,0.407767,0.193995,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR2_D1_seed42,Vanilla VMamba graph-image proxy,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_full_lineage/models/vanilla_vmamba/Vanilla_VMamba_graph_image_proxy_graph_SOR2_D1_seed42.pkl,scenario_specific_vmamba_pickle,scenario_specific,VMamba-Mesh Study Lab CPU benchmark,0.525,0.933333,0.666667,13869.625164,19417.475229,0.000721,0.000721,15,2,1,0,12,0.666667,1.0,0.8,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR2_D2_seed42,Vanilla VMamba graph-image proxy,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_full_lineage/models/vanilla_vmamba/Vanilla_VMamba_graph_image_proxy_graph_SOR2_D2_seed42.pkl,scenario_specific_vmamba_pickle,scenario_specific,VMamba-Mesh Study Lab CPU benchmark,0.9,0.909091,0.333333,7311.905775,19941.561205,0.003009,0.003009,66,3,5,1,57,0.375,0.75,0.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR2_D3_seed42,Vanilla VMamba graph-image proxy,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_full_lineage/models/vanilla_vmamba/Vanilla_VMamba_graph_image_proxy_graph_SOR2_D3_seed42.pkl,scenario_specific_vmamba_pickle,scenario_specific,VMamba-Mesh Study Lab CPU benchmark,0.525,0.784314,0.214286,4701.415596,17207.795644,0.006974,0.006974,153,9,33,0,111,0.214286,1.0,0.352941,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR2_D4_seed42,Vanilla VMamba graph-image proxy,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_full_lineage/models/vanilla_vmamba/Vanilla_VMamba_graph_image_proxy_graph_SOR2_D4_seed42.pkl,scenario_specific_vmamba_pickle,scenario_specific,VMamba-Mesh Study Lab CPU benchmark,0.9,0.963768,0.5,11456.956682,22083.699112,0.012045,0.012045,276,10,7,3,256,0.588235,0.769231,0.666667,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR2_D5_seed42,Vanilla VMamba graph-image proxy,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_full_lineage/models/vanilla_vmamba/Vanilla_VMamba_graph_image_proxy_graph_SOR2_D5_seed42.pkl,scenario_specific_vmamba_pickle,scenario_specific,VMamba-Mesh Study Lab CPU benchmark,0.9,0.967816,0.533333,11671.304389,21179.392879,0.019878,0.019878,435,16,5,9,405,0.761905,0.64,0.695652,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR4_D1_seed42,Vanilla VMamba graph-image proxy,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_full_lineage/models/vanilla_vmamba/Vanilla_VMamba_graph_image_proxy_graph_SOR4_D1_seed42.pkl,scenario_specific_vmamba_pickle,scenario_specific,VMamba-Mesh Study Lab CPU benchmark,0.55,0.863636,0.5,10618.758242,18341.491509,0.003108,0.003108,66,9,9,0,48,0.5,1.0,0.666667,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR4_D2_seed42,Vanilla VMamba graph-image proxy,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_full_lineage/models/vanilla_vmamba/Vanilla_VMamba_graph_image_proxy_graph_SOR4_D2_seed42.pkl,scenario_specific_vmamba_pickle,scenario_specific,VMamba-Mesh Study Lab CPU benchmark,0.475,0.75,0.273684,5090.333749,13949.472292,0.014839,0.014839,276,26,68,1,181,0.276596,0.962963,0.429752,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR4_D3_seed42,Vanilla VMamba graph-image proxy,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_full_lineage/models/vanilla_vmamba/Vanilla_VMamba_graph_image_proxy_graph_SOR4_D3_seed42.pkl,scenario_specific_vmamba_pickle,scenario_specific,VMamba-Mesh Study Lab CPU benchmark,0.525,0.777778,0.251337,5440.375601,16835.583124,0.029105,0.029105,630,47,139,1,443,0.252688,0.979167,0.401709,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR4_D4_seed42,Vanilla VMamba graph-image proxy,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_full_lineage/models/vanilla_vmamba/Vanilla_VMamba_graph_image_proxy_graph_SOR4_D4_seed42.pkl,scenario_specific_vmamba_pickle,scenario_specific,VMamba-Mesh Study Lab CPU benchmark,0.5,0.75,0.214485,4331.124991,15144.875373,0.05586,0.05586,1128,77,277,5,769,0.217514,0.939024,0.353211,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR4_D5_seed42,Vanilla VMamba graph-image proxy,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_full_lineage/models/vanilla_vmamba/Vanilla_VMamba_graph_image_proxy_graph_SOR4_D5_seed42.pkl,scenario_specific_vmamba_pickle,scenario_specific,VMamba-Mesh Study Lab CPU benchmark,0.5,0.742938,0.210069,4445.286277,15721.331829,0.083644,0.083644,1770,121,455,0,1194,0.210069,1.0,0.347202,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D1_seed42,Vanilla VMamba graph-image proxy,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_full_lineage/models/vanilla_vmamba/Vanilla_VMamba_graph_image_proxy_graph_SOR8_D1_seed42.pkl,scenario_specific_vmamba_pickle,scenario_specific,VMamba-Mesh Study Lab CPU benchmark,0.525,0.795238,0.338462,6674.555369,15682.315698,0.010649,0.010649,210,22,42,1,145,0.34375,0.956522,0.505747,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D2_seed42,Vanilla VMamba graph-image proxy,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_full_lineage/models/vanilla_vmamba/Vanilla_VMamba_graph_image_proxy_graph_SOR8_D2_seed42.pkl,scenario_specific_vmamba_pickle,scenario_specific,VMamba-Mesh Study Lab CPU benchmark,0.475,0.731707,0.216949,4114.707228,13877.728264,0.045396,0.045396,861,64,231,0,566,0.216949,1.0,0.356546,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D3_seed42,Vanilla VMamba graph-image proxy,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_full_lineage/models/vanilla_vmamba/Vanilla_VMamba_graph_image_proxy_graph_SOR8_D3_seed42.pkl,scenario_specific_vmamba_pickle,scenario_specific,VMamba-Mesh Study Lab CPU benchmark,0.475,0.728623,0.214815,4008.782151,13597.243766,0.104654,0.104654,1953,145,526,4,1278,0.216095,0.973154,0.353659,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D4_seed42,Vanilla VMamba graph-image proxy,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_full_lineage/models/vanilla_vmamba/Vanilla_VMamba_graph_image_proxy_graph_SOR8_D4_seed42.pkl,scenario_specific_vmamba_pickle,scenario_specific,VMamba-Mesh Study Lab CPU benchmark,0.475,0.722318,0.199338,3778.957586,13693.347164,0.183885,0.183885,3486,241,962,6,2277,0.200333,0.975709,0.332414,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR8_D5_seed42,Vanilla VMamba graph-image proxy,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_full_lineage/models/vanilla_vmamba/Vanilla_VMamba_graph_image_proxy_graph_SOR8_D5_seed42.pkl,scenario_specific_vmamba_pickle,scenario_specific,VMamba-Mesh Study Lab CPU benchmark,0.475,0.726374,0.196774,3566.639601,13165.918226,0.301232,0.301232,5460,366,1465,29,3600,0.199891,0.926582,0.328841,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D1_seed42,Vanilla VMamba graph-image proxy,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_full_lineage/models/vanilla_vmamba/Vanilla_VMamba_graph_image_proxy_graph_SOR16_D1_seed42.pkl,scenario_specific_vmamba_pickle,scenario_specific,VMamba-Mesh Study Lab CPU benchmark,0.525,0.655172,0.102564,2268.38233,14490.269887,0.018357,0.018357,406,16,139,1,250,0.103226,0.941176,0.186047,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
graph_SOR16_D2_seed42,Vanilla VMamba graph-image proxy,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_full_lineage/models/vanilla_vmamba/Vanilla_VMamba_graph_image_proxy_graph_SOR16_D2_seed42.pkl,scenario_specific_vmamba_pickle,scenario_specific,VMamba-Mesh Study Lab CPU benchmark,0.475,0.568663,0.060606,1314.217912,12331.227957,0.076229,0.076229,1653,46,713,0,894,0.060606,1.0,0.114286,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
